tapped_wt,pouring_wt,last_heel_metal,lcrca_addition_1,sg_pigaddition_1,sg_pigaddition_2,rr,graphite,silicon_addition_1,silicon_addition_2,mn,low_re_fsm,zero_re_fsm,high_re_fsm,ultraseed,superseed,cs,al,preseed,tapping_temp,pouring_temp,pouring_time_sec,fsm,barinoc,reseed,sb,bath_s,crca,sg_pig,sorel_total,sorel_addition,rr_1,heel,ce,c,si,mn_1,p,s,cr,ni,al_1,cu,co,nb,ti,v,w,pb,sn,as,zr,ce_1,sb_1,b,zn,n,fe,fsmaddition_mt,mg_recovery,defect,feat_ce_calculated,feat_ce_hypo_risk,feat_ce_hyper_risk,feat_ce_optimal,feat_temp_loss,feat_temp_loss_risk,feat_temp_loss_low,feat_pouring_stability,feat_pouring_risk,feat_oxidation_risk,feat_graphitization_index,feat_white_iron_risk,feat_shrinkage_risk_index,feat_gas_risk_index,feat_chemistry_instability,feat_chemistry_ok,cluster,dbscan_cluster,pca_pc1,pca_pc2
2.7,2.6,0.0,1820.0,1030.0,0.0,2430.0,114.0,32.0,0.0,0.0,29.0,0.0,0.0,3.8,0.0,0.0,0.0,0.0,1440.0,1372.0,62.0,1.07,11.0,0.0,0.081,0.023,37.0,18.0,110.0,2.0,43.0,0.0,4.2,3.69,1.98,0.193,0.0389,0.0114,0.0222,0.0101,0.0085,0.0307,0.0029,0.0029,0.0198,0.0039,0.0016,0.002,0.002,0.0035,0.0015,0.0033,0.0051,0.0006,0.0031,0.0039,93.9,10.74,0.0035,1,4.2,0,0,1,68.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1,1,0,-0.5455217851892066,-2.0838222576424292
5.0,4.4,0.0,0.0,0.0,0.0,1730.0,50.0,28.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1405.0,1350.0,78.0,0.7599999999999998,8.0,0.0,0.0,0.0329999999999999,38.0,11.0,0.0,0.0,47.0,0.0,3.93,3.16,1.65,0.361,0.0484999999999999,0.0169999999999999,0.0375999999999999,0.0174,0.0035,0.326,0.0056,0.0014,0.0152,0.0092,0.0049,0.0017,0.0038,0.0035,0.001,0.0018,0.0036,0.00013,0.00096,0.0074,93.5,7.51,0.0033,1,3.93,1,0,0,55.0,0,0,0,0,0.0,0.0,0,1.5,0.0,0.0,1,3,-1,-8.285692366100509,-5.594718704637043
6.2,6.2,0.0,2390.0,1740.0,0.0,1430.0,95.0,145.0,6.0,0.0,33.0,0.0,0.0,9.5,0.0,0.0,0.0,0.0,1428.0,1372.0,98.0,1.06,22.0,0.0,0.186,0.015,39.0,28.0,640.0,10.0,23.0,0.0,4.26,3.52,2.92,0.15,0.0292,0.0062,0.0168,0.008,0.0109,0.013,0.0025,0.0012,0.0196,0.0041,0.0049,0.0019,0.0025,0.0013,0.0012,0.0017,0.0048,0.00067,0.0012,0.0036,93.2,10.65,0.0033,1,4.26,0,0,1,56.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1,2,-1,0.5894986994470034,4.154456340013586
4.8,4.7,0.0,0.0,0.0,0.0,2050.0,55.0,40.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1401.0,1353.0,95.0,0.7599999999999998,10.0,0.0,0.0,0.0329999999999999,37.0,10.0,0.0,0.0,52.0,0.0,3.93,3.15,1.64,0.361,0.0484999999999999,0.0169999999999999,0.0375999999999999,0.0159,0.0044,0.327,0.0048,0.0016,0.0159,0.0092,0.0049,0.0017,0.0028,0.0029,0.0011,0.0016,0.002,0.00013,0.0014,0.003,93.6,7.51,0.0033,1,3.93,1,0,0,48.0,0,0,0,0,0.0,0.0,0,1.5,0.0,0.0,1,3,1,-8.021993929208431,-5.257414938570716
6.2,6.2,0.0,2340.0,1720.0,0.0,1420.0,95.0,146.0,3.0,0.0,33.0,0.0,0.0,9.3,0.0,0.0,0.0,0.0,1436.0,1371.0,73.0,1.06,25.0,0.0,0.19,0.019,38.0,28.0,720.0,12.0,23.0,0.0,4.21,3.47,2.88,0.137,0.0347,0.0066,0.0233,0.0137,0.0132,0.023,0.0056,0.0026,0.0175,0.0039,0.0049,0.0016,0.0037,0.0015,0.0011,0.0013,0.0046,0.00049,0.0024,0.002,93.3,10.65,0.0035,1,4.21,0,0,1,65.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1,2,-1,-0.4954228695798254,3.7608218007023098
7.5,7.0,0.0,3260.0,1340.0,0.0,2900.0,126.0,90.0,10.0,0.0,75.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,1431.0,1370.0,105.0,1.0,30.0,0.0,0.225,0.016,43.0,18.0,0.0,0.0,39.0,0.0,4.24,3.58,2.58,0.231,0.0379,0.0099,0.0307,0.0109,0.0093,0.357,0.0026,0.0013,0.0169,0.0056,0.0017,0.0016,0.0022,0.0034,0.0044,0.0032,0.0036,0.001,0.0015,0.003,93.0,10.0,0.0036,1,4.24,0,0,1,61.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1,1,-1,0.9994209797558482,-0.37759124691442475
9.2,9.2,0.0,0.0,1860.0,0.0,3490.0,155.0,25.0,0.0,0.0,90.0,0.0,0.0,14.0,0.0,0.0,0.0,9.0,1428.0,1369.0,115.0,0.98,37.0,0.0,0.276,0.012,42.0,20.0,0.0,0.0,38.0,0.0,4.18,3.65,2.05,0.262,0.0364,0.009,0.0198,0.0094,0.0084,0.4095,0.0025,0.0018,0.0188,0.0047,0.002,0.0015,0.0021,0.0037,0.0031,0.0036,0.005,0.00072,0.0014,0.0021,93.3,9.78,0.0033,1,4.18,1,0,0,59.0,0,0,0,0,0.0,0.0,0,1.5,0.0,0.0,1,1,7,0.7692119360157118,-1.0817574654275646
7.5,7.0,0.0,3150.0,1630.0,0.0,2260.0,130.0,65.0,0.0,0.0,78.0,0.0,0.0,11.0,0.0,0.0,0.0,10.0,1430.0,1368.0,66.0,1.04,30.0,0.0,0.225,0.016,42.0,22.0,0.0,0.0,36.0,0.0,4.21,3.65,2.17,0.223,0.0287,0.0089,0.0207,0.0092,0.0063,0.4095,0.0028,0.001,0.0244,0.0055,0.0019,0.0013,0.0018,0.003,0.0012,0.0033,0.0044,0.00081,0.0011,0.0027,93.1,10.4,0.0032,1,4.21,0,0,1,62.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1,1,-1,1.2348974331316134,-0.30771020198735355
10.2,9.5,0.0,0.0,0.0,0.0,5100.0,107.0,70.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1401.0,1350.0,85.0,0.7599999999999998,15.0,0.0,0.0,0.0329999999999999,39.0,11.0,0.0,0.0,50.0,0.0,3.93,3.06,1.66,0.361,0.0484999999999999,0.0169999999999999,0.0375999999999999,0.024,0.0054,0.16,0.005,0.0047,0.0252,0.0054,0.0049,0.0017,0.0028,0.0033,0.0011,0.002,0.0027,0.00015,0.0015,0.0074,93.8,7.51,0.0033,1,3.93,1,0,0,51.0,0,0,0,0,0.0,0.0,0,1.5,0.0,0.0,1,3,-1,-6.261938061510942,-5.6447942744164985
9.2,9.2,0.0,3930.0,1860.0,0.0,3410.0,150.0,65.0,0.0,0.0,90.0,0.0,0.0,9.0,0.0,0.0,0.0,10.0,1425.0,1368.0,108.0,0.98,37.0,0.0,0.28,0.011,43.0,20.0,0.0,0.0,37.0,0.0,4.17,3.63,2.09,0.267,0.032,0.0099,0.0201,0.0089,0.0098,0.4095,0.0027,0.0015,0.0162,0.0041,0.0018,0.0013,0.0023,0.0033,0.0029,0.0037,0.0043,0.00081,0.0013,0.0023,93.3,9.78,0.0032,1,4.17,1,0,0,57.0,0,0,0,0,0.0,0.0,0,1.5,0.0,0.0,1,1,7,1.1611917169112724,-0.8207004711412589
7.5,7.2,0.0,2880.0,1450.0,0.0,3170.0,126.0,22.0,5.0,0.0,78.0,0.0,0.0,11.5,0.0,0.0,0.0,0.0,1425.0,1370.0,68.0,1.04,30.0,0.0,0.225,0.016,38.0,19.0,0.0,0.0,42.0,0.0,4.18,3.64,2.09,0.241,0.0356,0.0107,0.023,0.0141,0.006,0.4095,0.0029,0.0013,0.019,0.0049,0.0019,0.0019,0.0022,0.0033,0.0015,0.0039,0.0047,0.00094,0.002,0.0031,93.1,10.4,0.0032,1,4.18,1,0,0,55.0,0,0,0,0,0.0,0.0,0,1.5,0.0,0.0,1,1,-1,-0.3472646037044064,-1.5053328511884212
6.0,6.0,0.0,2450.0,1770.0,0.0,1450.0,75.0,222.0,10.0,0.0,35.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,1444.0,1387.0,115.0,1.17,21.0,0.0,0.18,0.022,41.0,30.0,0.0,0.0,30.0,0.0,4.2,3.16,4.08,0.194,0.035,0.0087,0.0287,0.011,0.0134,0.111,0.0025,0.0014,0.0228,0.0049,0.0049,0.0017,0.003,0.0013,0.0017,0.0017,0.0048,0.0009,0.002,0.0036,92.3,11.67,0.0034,1,4.2,0,0,1,57.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1,2,-1,-1.8974467537218818,5.865547919754327
7.4,7.2,0.0,3340.0,1670.0,0.0,2390.0,132.0,60.0,0.0,0.0,77.0,0.0,0.0,10.5,0.0,0.0,0.0,10.0,1427.0,1366.0,72.0,1.04,30.0,0.0,0.225,0.015,45.0,23.0,0.0,0.0,32.0,0.0,4.16,3.62,2.09,0.204,0.0314,0.0104,0.0214,0.0097,0.0107,0.0368,0.0026,0.0024,0.0211,0.0048,0.0018,0.0014,0.002,0.0032,0.0035,0.0035,0.0047,0.00068,0.0025,0.0032,93.1,10.41,0.0033,1,4.16,1,0,0,61.0,0,0,0,0,0.0,0.0,0,1.5,0.0,0.0,1,1,-1,0.6015570834275926,-0.24474344801619907
6.4,6.2,0.0,2430.0,1860.0,0.0,1480.0,100.0,156.0,10.0,0.0,32.0,0.0,0.0,9.2,0.0,0.0,0.0,0.0,1430.0,1374.0,90.0,1.0,25.0,0.0,0.192,0.019,38.0,29.0,630.0,10.0,23.0,0.0,4.27,3.52,2.94,0.174,0.0326,0.011,0.0212,0.0132,0.0093,0.04,0.0056,0.0011,0.0171,0.0053,0.0049,0.0019,0.0032,0.0015,0.0013,0.0018,0.0043,0.00056,0.003,0.0035,93.1,10.0,0.0035,1,4.27,0,0,1,56.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1,2,-1,-0.49383377170921916,3.1046785439173155
6.0,6.0,0.0,3300.0,1330.0,0.0,2590.0,150.0,12.0,7.0,0.0,60.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,1425.0,1360.0,67.0,1.0,24.0,0.0,0.18,0.014,41.0,17.0,350.0,4.0,38.0,0.0,4.19,3.64,2.11,0.164,0.0392,0.0099,0.0205,0.0166,0.0056,0.0803,0.0056,0.0014,0.0159,0.0043,0.0019,0.0016,0.0026,0.0034,0.0023,0.0034,0.004,0.00078,0.0019,0.0042,93.8,10.0,0.0034,1,4.19,1,0,0,65.0,0,0,0,0,0.0,0.0,0,1.5,0.0,0.0,1,1,-1,0.18790912848515517,-1.9928192754424392
3.8,3.6,0.0,1530.0,1510.0,0.0,760.0,45.0,165.0,8.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1445.0,1374.0,73.0,1.11,16.0,0.0,0.114,0.015,40.0,38.0,0.0,0.0,20.0,0.0,4.19,3.19,3.93,0.164,0.0322,0.0096,0.0375999999999999,0.0142,0.0136,0.0577,0.0029,0.00066,0.0208,0.0051,0.0049,0.0017,0.0029,0.0014,0.0018,0.0017,0.0048,0.00067,0.0025,0.0036,92.4,11.05,0.0033,1,4.19,1,0,0,71.0,0,0,0,0,0.0,0.0,0,1.5,0.0,0.0,1,2,-1,-4.361793428353449,5.156179873807543
4.5,3.9,0.0,1700.0,720.0,0.0,1480.0,78.0,51.0,15.0,0.0,26.0,0.0,0.0,5.7,0.0,0.0,0.0,0.0,1436.0,1373.0,70.0,1.16,18.0,0.0,0.135,0.02,38.0,16.0,0.0,0.0,33.0,0.0,4.23,3.57,2.58,0.228,0.038,0.0116,0.0211,0.0116,0.0074,0.0982,0.0032,0.0012,0.0189,0.0042,0.0018,0.0014,0.0023,0.0031,0.0012,0.002,0.0049,0.00079,0.0025,0.0037,93.3,11.56,0.0025,1,4.23,0,0,1,63.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1,1,0,-0.8390713203607246,-0.4882010522823784
10.3,10.1,0.0,4330.0,1770.0,0.0,3670.0,188.0,120.0,0.0,0.0,108.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,1435.0,1365.0,110.0,1.05,41.0,0.0,0.3,0.019,42.0,17.0,530.0,5.0,36.0,0.0,4.29,3.66,2.44,0.159,0.0339,0.0094,0.0177,0.0098,0.008,0.0275,0.0042,0.0011,0.0176,0.0049,0.0017,0.0016,0.0023,0.0034,0.0015,0.003,0.0044,0.00064,0.0013,0.004,93.5,10.49,0.0033,1,4.29,0,0,1,70.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1,0,-1,3.8184901685605603,0.5305503826510145
4.0,3.5,0.0,1610.0,540.0,0.0,1420.0,76.0,27.0,6.0,0.0,42.0,0.0,0.0,5.2,0.0,0.0,0.0,0.0,1436.0,1374.0,76.0,1.05,16.0,0.0,0.12,0.013,40.0,14.0,330.0,8.0,36.0,0.0,4.25,3.72,2.03,0.157,0.0369,0.0097,0.0213,0.0148,0.0065,0.0303,0.0056,0.00096,0.0156,0.0062,0.0019,0.002,0.0027,0.0041,0.0013,0.0037,0.0051,0.00069,0.0018,0.0044,93.9,10.5,0.0032,1,4.25,0,0,1,62.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1,1,0,0.07835661455338724,-1.6609550841343417
4.7,4.6,0.0,0.0,0.0,0.0,2010.0,57.0,43.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1401.0,1358.0,105.0,0.7599999999999998,7.2,0.0,0.0,0.0329999999999999,40.0,10.0,0.0,0.0,50.0,0.0,3.93,3.14,1.62,0.361,0.0484999999999999,0.0169999999999999,0.0375999999999999,0.0229,0.0039,0.33,0.0051,0.0048,0.024,0.0051,0.0049,0.0017,0.003,0.0033,0.0011,0.0021,0.0023,0.00051,0.0021,0.0074,93.6,7.51,0.0033,1,3.93,1,0,0,43.0,0,0,0,0,0.0,0.0,0,1.5,0.0,0.0,1,3,-1,-7.587993345862099,-6.207113633268429
7.5,7.2,0.0,3130.0,1590.0,0.0,2780.0,115.0,40.0,0.0,0.0,78.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,1429.0,1370.0,75.0,1.04,30.0,0.0,0.225,0.019,42.0,21.0,0.0,0.0,37.0,0.0,4.17,3.63,2.1,0.212,0.0317,0.0109,0.0214,0.0148,0.0085,0.4095,0.0049,0.0015,0.0175,0.005,0.0019,0.002,0.0023,0.0037,0.0029,0.0034,0.0049,0.00071,0.0021,0.004,93.1,10.4,0.0034,1,4.17,1,0,0,59.0,0,0,0,0,0.0,0.0,0,1.5,0.0,0.0,1,1,-1,-0.27711967722711456,-1.1070411968030454
6.0,6.0,0.0,2380.0,1150.0,0.0,2220.0,100.0,30.0,6.0,0.0,61.0,0.0,0.0,9.0,0.0,0.0,0.0,5.0,1430.0,1357.0,66.0,1.02,24.0,0.0,0.18,0.015,40.0,19.0,0.0,0.0,37.0,0.0,4.2,3.66,2.09,0.176,0.0376,0.0105,0.0202,0.0124,0.0078,0.0297,0.0035,0.002,0.0175,0.0046,0.0016,0.0014,0.002,0.0034,0.003,0.0032,0.0042,0.00068,0.0041,0.0054,93.9,10.17,0.0032,1,4.2,0,0,1,73.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1,1,-1,1.019122122322253,-2.1680858993741143
4.2,4.15,0.0,1770.0,610.0,0.0,1820.0,70.0,10.0,2.0,0.0,43.0,0.0,0.0,6.15,0.0,0.0,0.0,0.0,1431.0,1375.0,85.0,1.02,17.0,0.0,0.126,0.016,42.0,15.0,0.0,0.0,43.0,0.0,4.2,3.66,2.08,0.172,0.0391,0.0097,0.0217,0.0094,0.0077,0.0495,0.0026,0.0026,0.0212,0.0039,0.0018,0.0015,0.002,0.0034,0.0013,0.0035,0.0043,0.00069,0.0028,0.0028,93.8,10.24,0.0034,1,4.2,0,0,1,56.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1,1,0,-0.4065101838103533,-2.054081486642048
4.2,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,6.1,0.0,0.0,0.0,0.0,1431.0,1365.0,116.0,1.05,17.0,0.0,0.125,0.021,30.0,0.0,0.0,0.0,0.0,0.0,4.17,3.62,2.11,0.199,0.0371,0.0119,0.0224,0.0144,0.0066,0.0373,0.0045,0.0014,0.016,0.0042,0.0016,0.0015,0.0024,0.0036,0.0014,0.0031,0.0044,0.0009,0.001,0.0043,93.8,10.48,0.0032,1,4.17,1,0,0,66.0,0,0,0,0,0.0,0.0,0,1.5,0.0,0.0,1,1,-1,-2.363452676504058,-2.570722184713398
4.6,4.4,0.0,0.0,0.0,0.0,1810.0,60.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1401.0,1350.0,79.0,0.7599999999999998,6.9,0.0,0.0,0.0329999999999999,40.0,10.0,0.0,0.0,50.0,0.0,3.93,3.18,1.69,0.361,0.0484999999999999,0.0169999999999999,0.0375999999999999,0.0269,0.0038,0.324,0.0052,0.0015,0.0225,0.0052,0.0049,0.0017,0.0037,0.0035,0.001,0.0022,0.0031,0.00054,0.0015,0.0074,93.4,7.51,0.0033,1,3.93,1,0,0,51.0,0,0,0,0,0.0,0.0,0,1.5,0.0,0.0,1,3,-1,-7.817957851941725,-6.122552943164048
6.1,6.1,0.0,2620.0,1120.0,0.0,1430.0,110.0,73.0,5.0,0.0,67.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,1431.0,1366.0,69.0,1.1,24.0,0.0,0.18,0.02,44.0,19.0,310.0,5.0,33.0,0.0,4.23,3.66,2.2,0.173,0.0352,0.0115,0.0292,0.0162,0.006,0.0433,0.0056,0.0015,0.0128,0.0043,0.0019,0.0016,0.0029,0.0031,0.0017,0.0035,0.0045,0.00074,0.0014,0.003,93.7,10.98,0.0032,1,4.23,0,0,1,65.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1,1,-1,0.9082652683382624,-1.4120652744983146
3.8,3.8,0.0,1600.0,480.0,0.0,1610.0,66.0,63.0,5.0,0.0,22.0,0.0,0.0,5.7,0.0,0.0,0.0,0.0,1437.0,1370.0,74.0,1.16,16.0,0.0,0.126,0.015,42.0,13.0,110.0,3.0,42.0,0.0,4.25,3.59,2.56,0.212,0.0389,0.009,0.0211,0.012,0.0065,0.127,0.0049,0.0048,0.021,0.0042,0.002,0.0017,0.0028,0.0045,0.0013,0.0023,0.005,0.0005,0.0049,0.0028,93.3,11.58,0.0029,1,4.25,0,0,1,67.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1,1,-1,-0.6006633602446628,-1.3451381422636088
18.0,16.7,0.0,6560.0,4020.0,0.0,5720.0,316.0,215.0,5.0,0.0,179.0,0.0,0.0,21.0,0.0,0.0,0.0,20.0,1437.0,1367.0,211.0,1.2,52.8,0.0,0.7350000000000001,0.017,38.0,10.0,1640.0,17.0,34.0,0.0,4.27,3.75,2.01,0.178,0.0335,0.0081,0.0253,0.0269,0.0067,0.0199,0.0056,0.0012,0.0118,0.0051,0.0018,0.0016,0.0025,0.003,0.002,0.0032,0.0046,0.00068,0.0024,0.0042,93.7,12.0,0.0028,1,4.27,0,0,1,70.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1,0,-1,10.054846176559534,2.2436202337759266
9.8,9.5,0.0,3920.0,2830.0,0.0,2030.0,150.0,222.0,0.0,0.0,50.0,0.0,0.0,15.0,0.0,0.0,0.0,5.0,1422.0,1365.0,106.0,1.02,39.0,0.0,0.295,0.017,40.0,29.0,1020.0,10.0,21.0,0.0,4.27,3.52,2.92,0.16,0.0313,0.0054,0.0257,0.0126,0.0149,0.0184,0.0056,0.0013,0.0185,0.0063,0.0049,0.0018,0.003,0.0017,0.0025,0.0017,0.0045,0.00076,0.002,0.0021,93.2,10.2,0.0036,1,4.27,0,0,1,57.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1,2,-1,2.2044984745310194,4.794099626591285
18.0,16.7,0.0,6560.0,4110.0,0.0,5720.0,316.0,222.0,28.0,0.0,179.0,0.0,0.0,21.0,0.0,0.0,0.0,20.0,1437.0,1367.0,211.0,1.14,52.8,0.0,0.7350000000000001,0.012,39.0,14.0,1640.0,13.0,34.0,0.0,4.28,3.78,1.95,0.143,0.0342,0.0065,0.018,0.0269,0.0094,0.0088,0.0056,0.00062,0.0128,0.0043,0.0019,0.0019,0.0026,0.0036,0.0037,0.0037,0.0044,0.00056,0.0013,0.0047,93.7,11.35,0.0028,1,4.28,0,0,1,70.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1,0,-1,10.553010048052101,3.312678638914863
2.7,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1455.0,1387.0,90.0,1.11,11.0,0.0,0.081,0.017,30.0,0.0,0.0,0.0,0.0,0.0,4.14,3.16,3.85,0.156,0.0385,0.0099,0.0239,0.012,0.0096,0.0166,0.0047,0.00072,0.0219,0.0046,0.0049,0.0019,0.0033,0.0015,0.0016,0.0018,0.0052,0.00051,0.0015,0.0018,92.6,11.11,0.0032,1,4.14,1,0,0,68.0,0,0,0,0,0.0,0.0,0,1.5,0.0,0.0,1,2,-1,-5.555749053584974,3.485881456869262
6.0,6.0,0.0,2470.0,1430.0,0.0,1580.0,75.0,210.0,25.0,0.0,30.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,1440.0,1385.0,133.0,1.0,21.0,0.0,0.18,0.028,41.0,24.0,200.0,3.0,32.0,0.0,4.19,3.15,4.08,0.198,0.0365,0.0095,0.0259,0.0112,0.0193,0.11,0.0036,0.00079,0.0168,0.0061,0.0049,0.0017,0.0039,0.0014,0.0018,0.0013,0.0046,0.00076,0.0014,0.0036,92.3,10.0,0.0044,1,4.19,1,0,0,55.0,0,0,0,0,0.0,0.0,0,1.5,0.0,0.0,1,2,-1,-3.667018618453498,6.0178397911856045
6.0,5.9,0.0,2330.0,1540.0,0.0,1300.0,75.0,215.0,28.0,0.0,29.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,1438.0,1384.0,145.0,0.97,21.0,0.0,0.18,0.026,39.0,26.0,420.0,7.0,29.0,0.0,4.19,3.14,4.09,0.197,0.0352,0.0082,0.0225,0.0161,0.018,0.108,0.0052,0.0018,0.0155,0.0047,0.0049,0.0016,0.0037,0.0013,0.0013,0.0016,0.0042,0.00078,0.001,0.0036,92.2,9.67,0.0045,1,4.19,1,0,0,54.0,0,0,0,0,0.0,0.0,0,1.5,0.0,0.0,1,2,-1,-3.2129753584055254,5.88526661399135
6.0,6.0,0.0,2440.0,1730.0,0.0,1430.0,85.0,222.0,12.0,0.0,32.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,1440.0,1384.0,130.0,1.07,21.0,0.0,0.18,0.02,41.0,29.0,400.0,7.0,24.0,0.0,4.15,3.11,4.08,0.169,0.0341,0.0055,0.026,0.0269,0.0193,0.12,0.0056,0.00081,0.0162,0.0051,0.0049,0.0016,0.0035,0.0013,0.0012,0.0015,0.0048,0.00053,0.00068,0.0022,92.3,10.67,0.0037,1,4.15,1,0,0,56.0,0,0,0,0,0.0,0.0,0,1.5,0.0,0.0,1,2,-1,-3.0107335930928594,6.702161825301476
9.2,9.2,0.0,0.0,1870.0,0.0,3250.0,155.0,55.0,3.0,0.0,95.0,0.0,0.0,14.0,0.0,0.0,0.0,10.0,1425.0,1371.0,105.0,1.03,37.0,0.0,0.275,0.018,41.0,20.0,0.0,0.0,39.0,0.0,4.16,3.63,2.05,0.272,0.0371,0.0111,0.0193,0.0115,0.0075,0.4095,0.0029,0.0027,0.0204,0.0048,0.0017,0.0016,0.0021,0.0032,0.0023,0.0033,0.0048,0.001,0.0025,0.0043,93.3,10.33,0.0033,1,4.16,1,0,0,54.0,0,0,0,0,0.0,0.0,0,1.5,0.0,0.0,1,1,-1,0.43769125711717966,-1.456336684097317
5.5,5.1,0.0,2220.0,820.0,0.0,1450.0,96.0,50.0,21.0,0.0,27.0,0.0,0.0,7.7,0.0,0.0,0.0,0.0,1436.0,1375.0,105.0,0.98,22.0,0.0,0.165,0.012,40.0,15.0,0.0,0.0,45.0,0.0,4.16,3.5,2.58,0.229,0.0362,0.0112,0.0201,0.0116,0.0073,0.108,0.0036,0.0013,0.0185,0.006,0.0027,0.0016,0.0027,0.0035,0.0013,0.0023,0.0041,0.00091,0.0041,0.0034,93.4,9.82,0.0037,1,4.16,1,0,0,61.0,0,0,0,0,0.0,0.0,0,1.5,0.0,0.0,1,1,-1,-2.3467369026434817,-0.3128764102923553
3.5,3.3,0.0,1450.0,1320.0,0.0,530.0,45.0,100.0,28.0,0.0,20.0,0.0,0.0,4.95,0.0,0.0,0.0,0.0,1458.0,1391.0,72.0,1.14,14.0,0.0,0.105,0.017,41.0,38.0,0.0,0.0,15.0,0.0,4.15,3.15,3.93,0.148,0.0423,0.009,0.0179,0.0085,0.0154,0.0101,0.0028,0.00037,0.0259,0.0036,0.0049,0.002,0.0027,0.0014,0.0012,0.0019,0.0052,0.00093,0.0014,0.0036,92.6,11.43,0.0032,1,4.15,1,0,0,67.0,0,0,0,0,0.0,0.0,0,1.5,0.0,0.0,1,2,5,-4.2970465598750165,6.500174809292278
10.3,9.9,0.0,2630.0,1020.0,0.0,1390.0,120.0,85.0,0.0,0.0,110.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,1435.0,1375.0,125.0,1.07,41.0,0.0,0.3,0.019,30.0,10.0,930.0,9.0,18.0,0.0,4.25,3.73,2.01,0.2,0.0364,0.0099,0.0288,0.0152,0.0075,0.0435,0.0056,0.002,0.0123,0.0046,0.0017,0.0013,0.0029,0.0031,0.0011,0.0031,0.0042,0.00073,0.002,0.0034,93.8,10.68,0.0034,1,4.25,0,0,1,60.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1,1,-1,2.514027747655424,-0.6635502013060632
9.2,9.2,0.0,3440.0,1740.0,0.0,3210.0,152.0,35.0,7.0,0.0,94.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,1435.0,1371.0,97.0,1.02,37.0,0.0,0.28,0.015,37.0,19.0,0.0,0.0,44.0,0.0,4.18,3.64,2.08,0.247,0.0351,0.0097,0.0258,0.0157,0.0048,0.4095,0.004,0.0013,0.0162,0.0055,0.0022,0.0018,0.0024,0.0035,0.0014,0.0037,0.0054,0.00089,0.0019,0.0033,93.3,10.22,0.0033,1,4.18,1,0,0,64.0,0,0,0,0,0.0,0.0,0,1.5,0.0,0.0,1,1,-1,0.3978274171407416,-1.1016835151563684
3.8,3.6,0.0,510.0,300.0,0.0,390.0,28.0,56.0,2.0,0.0,21.0,0.0,0.0,5.4,0.0,0.0,0.0,0.0,1432.0,1370.0,68.0,1.11,16.0,0.0,0.114,0.016,30.0,7.0,0.0,0.0,9.0,0.0,4.23,3.58,2.51,0.215,0.0376,0.0081,0.021,0.0115,0.0108,0.12,0.0044,0.00083,0.0134,0.0048,0.0018,0.0017,0.0026,0.0036,0.0028,0.0023,0.0047,0.00074,0.0014,0.0036,93.4,11.05,0.0033,1,4.23,0,0,1,62.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1,1,-1,-1.3655730764941392,-0.38981013859897873
